id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1389004918116192257,1388921003728908289,2021-05-03 01:52:33 Hora de verano romance,2021-05-03,01:52:33,+0200,1256973973147000832,trinxecarlovich,No_Me_Dijo_Cuando,,@lagalerna_ @SaberiAfsaneh @RMBaloncesto @pablolaso @jluisllorente Pablándiz... Genio...  https://t.co/sBWCMfS9ao,es,[],[],['https://pbs.twimg.com/media/E0a8luZXsAAu7Yj.jpg'],0,0,2,[],[],https://twitter.com/TrinxeCarlovich/status/1389004918116192257,False,,1,https://pbs.twimg.com/media/E0a8luZXsAAu7Yj.jpg,,,,,,,"[{'screen_name': 'lagalerna_', 'name': 'La Galerna', 'id': '3240124205'}, {'screen_name': 'SaberiAfsaneh', 'name': 'afsaneh saberi', 'id': '1130924669941501952'}, {'screen_name': 'RMBaloncesto', 'name': 'Real Madrid Basket', 'id': '1147824680'}, {'screen_name': 'pablolaso', 'name': 'Pablo Laso', 'id': '226519339'}, {'screen_name': 'jluisllorente', 'name': 'José Luis Llorente', 'id': '2778301129'}]",,,,
1388999648925343745,1388943686302580736,2021-05-03 01:31:37 Hora de verano romance,2021-05-03,01:31:37,+0200,2434435365,shaske100,Pajaroto10,,@CasademontZGZ @RMBaloncesto Igualmente !! Suerte en Rusia,es,[],[],[],0,0,1,[],[],https://twitter.com/shaske100/status/1388999648925343745,False,,0,,,,,,,,"[{'screen_name': 'CasademontZGZ', 'name': 'Casademont Zaragoza', 'id': '477693359'}, {'screen_name': 'RMBaloncesto', 'name': 'Real Madrid Basket', 'id': '1147824680'}]",,,,
1388998349521571849,1388998349521571849,2021-05-03 01:26:27 Hora de verano romance,2021-05-03,01:26:27,+0200,4170283599,gasconalba77,Antonio Gascón,,"La reflexión es si interesa a clubs como @RMBaloncesto invertir en cantera, para que en uno o dos años vuelen a la @NBA . @luka7doncic @destusman1 Deck, @facucampazzo incluso @NikolaMirotic33 . Cada día marchan antes. Creo que la cantera merece la pena.",es,"[{'screen_name': 'rmbaloncesto', 'name': 'real madrid basket', 'id': '1147824680'}, {'screen_name': 'nba', 'name': 'nba', 'id': '19923144'}, {'screen_name': 'luka7doncic', 'name': 'luka doncic', 'id': '460116210'}, {'screen_name': 'destusman1', 'name': 'usman garuba alari', 'id': '1067724298603892736'}, {'screen_name': 'facucampazzo', 'name': 'facu campazzo', 'id': '351118737'}, {'screen_name': 'nikolamirotic33', 'name': 'nikola mirotic', 'id': '473227811'}]",[],[],0,0,0,[],[],https://twitter.com/gasconalba77/status/1388998349521571849,False,,0,,,,,,,,[],,,,
1388997795625975808,1388921662737944576,2021-05-03 01:24:15 Hora de verano romance,2021-05-03,01:24:15,+0200,959847900783267845,oscarpa60719349,Óscar,,@23Llull @RMBaloncesto Vamos Sergio!!! Ánimo campeón! Gran equipo ❤️,es,[],[],[],0,0,0,[],[],https://twitter.com/OscarPa60719349/status/1388997795625975808,False,,0,,,,,,,,"[{'screen_name': '23Llull', 'name': 'Sergio Llull', 'id': '1229534000'}, {'screen_name': 'RMBaloncesto', 'name': 'Real Madrid Basket', 'id': '1147824680'}]",,,,
1388994541160652804,1388994541160652804,2021-05-03 01:11:19 Hora de verano romance,2021-05-03,01:11:19,+0200,383979581,ahdzar,Alejandro Herrero,,"@RMBaloncesto ni un igualmente , ni un gif... Un poco de educación .",es,[],[],[],1,1,4,[],[],https://twitter.com/AHDZAR/status/1388994541160652804,False,https://twitter.com/CasademontZGZ/status/1388943686302580736,0,,,,,,,,[],,,,
1388991159238791169,1388921662737944576,2021-05-03 00:57:53 Hora de verano romance,2021-05-03,00:57:53,+0200,4177071,mamenjg12,M Carmen Jiménez 💚(Sí centros de Ed Especial) 😷,,"@23Llull @grunoncete @RMBaloncesto Si conseguís ganar allí, con un equipo en casa, descansado por no jugar liga este fin de semana, ya no sabríamos dónde poneros. HalaMadrid!!!!",es,[],[],[],0,0,1,[],[],https://twitter.com/Mamenjg12/status/1388991159238791169,False,,0,,,,,,,,"[{'screen_name': '23Llull', 'name': 'Sergio Llull', 'id': '1229534000'}, {'screen_name': 'grunoncete', 'name': 'Gruñoncete', 'id': '1239256438477918209'}, {'screen_name': 'RMBaloncesto', 'name': 'Real Madrid Basket', 'id': '1147824680'}]",,,,
1388984805145055240,1388943686302580736,2021-05-03 00:32:38 Hora de verano romance,2021-05-03,00:32:38,+0200,874649343730622465,maddeprovince,🇪🇸MadDeProvince🇪🇸,,@CasademontZGZ @RMBaloncesto Igualmente!! Mucha suerte en Rusia mañicos 👏👏👏,es,[],[],[],0,0,1,[],[],https://twitter.com/maddeprovince/status/1388984805145055240,False,,0,,,,,,,,"[{'screen_name': 'CasademontZGZ', 'name': 'Casademont Zaragoza', 'id': '477693359'}, {'screen_name': 'RMBaloncesto', 'name': 'Real Madrid Basket', 'id': '1147824680'}]",,,,
1388982141892141074,1388943686302580736,2021-05-03 00:22:03 Hora de verano romance,2021-05-03,00:22:03,+0200,2155696239,andressolamente,Andres Romero Padron,,@CasademontZGZ @RMBaloncesto Grandes 👍👏👏👏👏👏,en,[],[],[],0,0,0,[],[],https://twitter.com/andressolamente/status/1388982141892141074,False,,0,,,,,,,,"[{'screen_name': 'CasademontZGZ', 'name': 'Casademont Zaragoza', 'id': '477693359'}, {'screen_name': 'RMBaloncesto', 'name': 'Real Madrid Basket', 'id': '1147824680'}]",,,,
1388980913892167682,1388921662737944576,2021-05-03 00:17:10 Hora de verano romance,2021-05-03,00:17:10,+0200,1044674716437532672,manzaneropedro1,@ManzaneroPedro,,@23Llull @RMBaloncesto Vamos Real,es,[],[],[],0,0,0,[],[],https://twitter.com/ManzaneroPedro1/status/1388980913892167682,False,,0,,,,,,,,"[{'screen_name': '23Llull', 'name': 'Sergio Llull', 'id': '1229534000'}, {'screen_name': 'RMBaloncesto', 'name': 'Real Madrid Basket', 'id': '1147824680'}]",,,,
1388979713171992582,1388976340599296000,2021-05-03 00:12:24 Hora de verano romance,2021-05-03,00:12:24,+0200,1022084632454602752,sorrastra,Sorrastra,,@RMBaloncesto @movistar_es GRANDES SIEMPRE!,es,[],[],[],0,0,0,[],[],https://twitter.com/sorrastra/status/1388979713171992582,False,,0,,,,,,,,"[{'screen_name': 'RMBaloncesto', 'name': 'Real Madrid Basket', 'id': '1147824680'}, {'screen_name': 'movistar_es', 'name': 'Movistar España', 'id': '44992826'}]",,,,
