id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1378852560900026370,1378852560900026370,2021-04-05 01:30:43 Hora de verano romance,2021-04-05,01:30:43,+0200,1201798304545284096,mgestudi,mgestudi,,Liga Endesa Jornada 29 @valenciabasket vs @penya1930   Más fotos en nuestra web (link en bio) en Pabellón Fuente de San Luis  https://t.co/Z4s0itBMwT,es,"[{'screen_name': 'valenciabasket', 'name': 'valencia basket club', 'id': '110550234'}, {'screen_name': 'penya1930', 'name': 'club joventut badalona', 'id': '249090832'}]",['https://www.instagram.com/p/CNQzaC3BMPt/?igshid=1l1y3f075di7n'],[],0,0,0,[],[],https://twitter.com/mgestudi/status/1378852560900026370,False,,0,,,,,,,,[],,,,
1378850562918264838,1378753063754809345,2021-04-05 01:22:46 Hora de verano romance,2021-04-05,01:22:46,+0200,574796038,xavivepe,Graver,,"@monmohon_pk @Penya1930 @valenciabasket Monmohon sounds like a mix between Spanish and French and the meaning it's like ""my shit"", so it's not good branding dude",en,[],[],[],0,0,0,[],[],https://twitter.com/Xavivepe/status/1378850562918264838,False,,0,,,,,,,,"[{'screen_name': 'monmohon_pk', 'name': 'Monmohon Pk', 'id': '1261498993776836608'}, {'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}, {'screen_name': 'valenciabasket', 'name': 'Valencia Basket Club', 'id': '110550234'}]",,,,
1378848875415486464,1378752948780564480,2021-04-05 01:16:04 Hora de verano romance,2021-04-05,01:16:04,+0200,793081004852441088,milerariohacien,Jorge,,@valenciabasket @Penya1930 Me parece bien que se centren en el partido del jueves pero con este entrenador no hay posibilidades de ganar al baskonia. La única es que los jugadores vayan a su bola. En fútbol es más fácil pero en basket....,es,[],[],[],0,0,0,[],[],https://twitter.com/milerariohacien/status/1378848875415486464,False,,0,,,,,,,,"[{'screen_name': 'valenciabasket', 'name': 'Valencia Basket Club', 'id': '110550234'}, {'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}]",,,,
1378845589258039296,1378845589258039296,2021-04-05 01:03:00 Hora de verano romance,2021-04-05,01:03:00,+0200,1260470129365864449,objetivodeport1,objetivodeportivo,,@valenciabasket cae ante @Penya1930 por 89-102 en la jornada 29 de la @LigaEndesa  #Baloncesto #ACB #LigaEndesa #ValenciaJoventut    https://t.co/ZQVhwgtshO,es,"[{'screen_name': 'penya1930', 'name': 'club joventut badalona', 'id': '249090832'}, {'screen_name': 'ligaendesa', 'name': 'liga endesa', 'id': '339647157'}]",['https://objetivo-deportivo.blogspot.com/2021/04/valencia-basket-sigue-su-racha-negativa.html'],[],0,2,2,"['baloncesto', 'acb', 'ligaendesa', 'valenciajoventut']",[],https://twitter.com/objetivodeport1/status/1378845589258039296,False,,0,,,,,,,,[],,,,
1378840510450765826,1378817146378141698,2021-04-05 00:42:49 Hora de verano romance,2021-04-05,00:42:49,+0200,252039656,krustophenia,🤡 Krustophenia 🤡,,@XaviRV42 @sparejagarcia @Penya1930 @FerranBassas20 @Vives16 Falten punts...,de,[],[],[],0,0,1,[],[],https://twitter.com/krustophenia/status/1378840510450765826,False,,0,,,,,,,,"[{'screen_name': 'XaviRV42', 'name': 'Xavier Raventós', 'id': '772395711044395008'}, {'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}, {'screen_name': 'FerranBassas20', 'name': 'Ferran Bassas Navarra', 'id': '1325009563981148160'}, {'screen_name': 'Vives16', 'name': 'Guillem Vives', 'id': '320198164'}]",,,,
1378831671261298690,1378768875614044165,2021-04-05 00:07:42 Hora de verano romance,2021-04-05,00:07:42,+0200,884097070348554240,antonio_wic,Azul_Marino ⚓,,@Penya1930 🎯🎯🎯,und,[],[],[],0,0,0,[],[],https://twitter.com/Antonio_wic/status/1378831671261298690,False,,0,,,,,,,,"[{'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}]",,,,
1378830205515665416,1378768875614044165,2021-04-05 00:01:53 Hora de verano romance,2021-04-05,00:01:53,+0200,466431598,cuairan1981,Iñaki Cuairán Añaños,,@Penya1930  https://t.co/8iulaAx7F1,und,[],[],['https://pbs.twimg.com/media/EyKWw7vW8AwCs9E.png'],0,0,0,[],[],https://twitter.com/Cuairan1981/status/1378830205515665416,False,,1,https://pbs.twimg.com/media/EyKWw7vW8AwCs9E.png,,,,,,,[],,,,
1378827365946695688,1378827365946695688,2021-04-04 23:50:36 Hora de verano romance,2021-04-04,23:50:36,+0200,245292945,lesportiucat,L'Esportiu,,"A LES SEVES MANS. Portada @lesportiuCAT. Qui ho havia de dir, el @FCBarcelona_cat a punt per tornar a dependre d'ell mateix en la lliga. I també @FCBfemeni  @mvkoficial12 @fsalagarcia @FCBfutbolsala @FCBbasket @Penya1930 @RCDEspanyol @CESabadell  https://t.co/53a9cMg95r",ca,"[{'screen_name': 'lesportiucat', 'name': ""l'esportiu"", 'id': '245292945'}, {'screen_name': 'fcbarcelona_cat', 'name': 'fc barcelona', 'id': '14727959'}, {'screen_name': 'fcbfemeni', 'name': 'camp🏆🏆🏆ones', 'id': '2196387576'}, {'screen_name': 'mvkoficial12', 'name': 'maverick viñales', 'id': '182889996'}, {'screen_name': 'fsalagarcia', 'name': 'industrias santa coloma', 'id': '394616610'}, {'screen_name': 'fcbfutbolsala', 'name': 'barça futbol sala', 'id': '155949769'}, {'screen_name': 'fcbbasket', 'name': '🏆 barça basket 🏆', 'id': '138713484'}, {'screen_name': 'penya1930', 'name': 'club joventut badalona', 'id': '249090832'}, {'screen_name': 'rcdespanyol', 'name': 'rcd espanyol de barcelona', 'id': '114516774'}, {'screen_name': 'cesabadell', 'name': 'ce sabadell', 'id': '40275914'}]",[],['https://pbs.twimg.com/media/EyKULHZXEAIZd5j.jpg'],0,12,31,[],[],https://twitter.com/lesportiuCAT/status/1378827365946695688,False,,1,https://pbs.twimg.com/media/EyKULHZXEAIZd5j.jpg,,,,,,,[],,,,
1378827232068710404,1378783843293990918,2021-04-04 23:50:04 Hora de verano romance,2021-04-04,23:50:04,+0200,215034796,eskimopg,David P. García,,@ArnauSalomo @FerranBassas20 @Penya1930 @joelparralopez3 @albertventu14 Sens dubte.,ca,[],[],[],0,0,0,[],[],https://twitter.com/eskimopg/status/1378827232068710404,False,,0,,,,,,,,"[{'screen_name': 'ArnauSalomo', 'name': 'Arnau SC🎗️', 'id': '251335914'}, {'screen_name': 'FerranBassas20', 'name': 'Ferran Bassas Navarra', 'id': '1325009563981148160'}, {'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}, {'screen_name': 'joelparralopez3', 'name': 'Joel Parra Lopez', 'id': '3289907658'}, {'screen_name': 'albertventu14', 'name': 'Albert Ventura', 'id': '251621870'}]",,,,
1378824832670965764,1378821884779839495,2021-04-04 23:40:32 Hora de verano romance,2021-04-04,23:40:32,+0200,375287804,albertmolinari,Albert Molinari,,@sparejagarcia @Penya1930 Seria la mejor opción. A cara de perro TEN-JOV  🔥🔥🏀🏀👍🏻,es,[],[],[],0,0,1,[],[],https://twitter.com/AlbertMolinari/status/1378824832670965764,False,,0,,,,,,,,"[{'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}]",,,,
